filename,classification,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10
1-115545-B-48.wav,negative,-441.59088,114.696396,33.91436,24.657799,7.0731845,7.9116254,1.5453336,2.2904143,-1.1308836,1.1807635
1-115545-C-48.wav,negative,-464.1123,134.48463,47.432766,13.290979,0.83799547,3.3044224,3.902844,3.3214931,0.36410066,0.604162
1-115546-A-48.wav,negative,-482.06754,125.59215,64.580696,27.742384,10.380196,4.712733,3.471437,3.1527936,3.0569458,2.6996598
1-115920-A-22.wav,negative,-268.02017,85.0627,-16.779879,-22.88413,-20.661476,-5.925346,-8.41819,2.7698104,-10.079904,-0.20655738
1-115920-B-22.wav,negative,-175.46661,85.13752,-20.243092,-28.419008,-18.522055,-5.317133,-9.543188,-0.2387198,-13.269758,-0.5825421
1-115921-A-22.wav,negative,-251.95203,104.47619,-16.105705,-27.92068,-18.339796,-6.0474267,-5.4123383,-0.3437428,-13.889934,-1.7492284
1-116765-A-41.wav,negative,-38.48173,98.46725,-9.804423,29.843998,-11.714373,12.317711,-16.55322,2.6739852,-9.566471,-1.4240496
1-11687-A-47.wav,negative,-46.943115,75.31791,-6.470968,27.840538,12.824872,22.697556,4.8759065,25.669851,-3.0872936,13.262941
1-118206-A-31.wav,negative,-492.16898,50.375534,18.158474,17.162264,2.7657244,9.544221,-3.5277874,4.6424017,-2.499464,12.129456
1-118559-A-17.wav,negative,-403.3061,62.70477,-54.277622,3.0948288,-4.808743,6.7002707,-14.778548,1.2580696,-10.03029,-3.6854553
1-119125-A-45.wav,negative,-194.37672,116.66144,11.972398,57.278095,17.02301,17.151396,14.789552,19.957972,0.9216155,13.652446
1-121951-A-8.wav,negative,-493.88757,122.84506,-1.7562159,23.264544,7.589154,12.6628895,-1.7893586,9.388055,5.257025,2.876196
1-12653-A-15.wav,negative,-332.42487,84.006836,23.73201,18.002052,-4.181625,-1.6710248,1.1662822,10.497075,5.659689,14.128352
1-12654-A-15.wav,negative,-465.44785,63.91682,18.822498,24.411545,10.9613905,14.854484,7.1846275,9.410148,4.038763,10.865838
1-12654-B-15.wav,negative,-467.30484,67.49304,20.97556,23.576588,12.60085,15.355914,6.953003,10.65953,5.3165803,14.346215
1-13571-A-46.wav,negative,-203.13606,162.84305,1.9366432,13.039856,-0.91780597,8.891632,-7.9606056,0.6793248,-3.1359804,-3.8386261
1-13572-A-46.wav,negative,-252.10846,128.3481,17.14919,9.313255,1.3754897,1.3419306,-6.2258267,-5.6020985,-3.5144908,-3.734132
1-13613-A-37.wav,negative,-67.471085,73.158554,-100.22989,30.822737,2.1060083,13.313185,-19.983572,14.326632,-0.23975837,24.852068
1-137-A-32.wav,negative,-361.03442,74.392494,-23.631758,14.285693,6.8827705,3.013725,-6.180422,15.537459,-1.7085012,7.166459
1-137296-A-16.wav,negative,-216.77956,110.71285,-1.7380496,57.64629,37.315178,30.437061,12.940932,19.900007,14.886074,18.357521
1-14262-A-37.wav,negative,-251.14423,19.566809,0.9888656,-28.8067,3.8085315,-39.61863,-3.6773596,-4.9966073,-13.408782,-16.603731
1-155858-A-25.wav,negative,-339.65698,73.315056,16.19885,8.57574,-3.9396803,-1.7318155,-8.459128,0.9041741,-4.930984,0.52853554
1-155858-B-25.wav,negative,-326.7631,69.59244,11.132408,7.1949983,-6.729479,1.3919624,-9.933788,0.33881438,-6.0895576,3.1386855
1-155858-C-25.wav,negative,-327.08267,81.99971,8.719737,3.444488,-9.087975,-0.43762872,-8.124314,0.78451735,-6.21061,2.9137058
1-155858-D-25.wav,negative,-308.6844,85.308754,11.159963,2.8501856,-10.457261,-1.638276,-8.409249,0.9892873,-6.0267444,2.7325292
1-155858-E-25.wav,negative,-288.3121,88.41034,12.669562,17.18835,5.4820714,3.1604412,-6.228381,3.2212818,-1.6414964,2.4715014
1-155858-F-25.wav,negative,-367.55316,68.21128,17.392418,10.631191,-4.840133,2.9767277,-7.167956,1.8360167,-6.164164,2.5500188
1-15689-A-4.wav,negative,-349.05338,45.200863,-18.736753,-12.750566,-11.200636,9.253526,0.6420242,16.750301,-1.0811747,2.240758
1-15689-B-4.wav,negative,-360.63043,53.453148,-14.033216,-6.750537,-9.067591,13.11902,7.0181494,15.971082,1.1974862,3.6885145
1-160563-A-48.wav,negative,-347.22525,111.11558,12.279719,14.706874,-7.8431273,6.799597,-10.522162,2.4344819,-2.2981048,8.497397
1-160563-B-48.wav,negative,-405.9769,107.3979,31.898891,31.199203,3.590434,16.158096,0.505346,5.980935,-1.8544546,4.8249555
1-16568-A-3.wav,negative,-322.3638,49.839127,1.6616565,6.4985576,5.9768186,5.754311,3.9291825,3.8425062,5.3698606,5.247762
1-16746-A-15.wav,negative,-670.48804,12.678822,1.758618,5.0710483,7.5256214,5.729751,1.1453911,1.6814748,1.1443452,1.1365763
1-17092-A-27.wav,negative,-258.39148,55.703953,-29.96446,5.209125,5.0563145,4.0885963,-2.4926221,14.4571905,-0.870455,9.019842
1-17092-B-27.wav,negative,-500.49484,34.156925,-7.4156756,3.9291348,3.9390914,8.563516,-3.6049051,4.6150756,-1.4868642,4.0386176
1-17124-A-43.wav,negative,-475.64603,22.855473,-7.032464,0.9059481,-5.1171865,2.123939,-1.0678937,0.28115487,-0.75478125,-0.542528
1-17150-A-12.wav,negative,-259.47897,51.864292,15.216724,6.941336,10.024082,41.27924,2.4732134,13.059435,-2.2905765,20.941195
1-172649-A-40.wav,negative,13.577619,6.7766294,33.33381,37.5395,0.5230153,28.487705,15.012781,13.301563,-3.8455899,12.889452
1-172649-B-40.wav,negative,-6.6131806,12.585359,38.45224,37.467632,5.894251,28.145634,17.690865,15.34222,-3.9715796,14.309714
1-172649-C-40.wav,negative,-37.624313,31.739697,46.886963,22.197197,4.035133,15.551562,28.098423,9.304787,3.6038148,3.8334913
1-172649-D-40.wav,negative,-32.26374,38.32309,45.006332,12.528805,-7.754534,17.583797,7.095967,8.592596,12.125581,6.0675106
1-172649-E-40.wav,negative,-78.022156,69.18322,42.336002,17.426554,-4.6108546,25.306639,8.369298,16.30347,-0.9611716,16.20622
1-172649-F-40.wav,negative,-29.584656,85.80324,37.199215,22.793911,-16.76749,8.473738,-6.037149,4.3402014,-2.1583369,12.144378
1-17295-A-29.wav,negative,-352.27457,85.24201,24.171383,31.986687,18.860893,21.788658,7.3038077,4.1152363,-6.983135,-6.1476192
1-17367-A-10.wav,negative,-60.694183,127.51015,-113.5778,63.594067,-77.62183,52.88699,-30.21476,28.36528,-9.228536,0.8310569
1-17565-A-12.wav,negative,-201.16077,51.807602,-9.65306,11.4757805,0.50784045,23.256704,-1.841836,10.853133,-2.9268205,6.381818
1-17585-A-7.wav,negative,-195.10947,64.87779,7.371064,23.96012,4.288798,-5.3419776,-14.126714,-5.3624816,-12.747015,-6.7465935
1-17742-A-12.wav,negative,-300.68674,12.896258,9.041241,22.07961,6.013637,13.704566,1.37995,10.145465,0.9788568,9.014888
1-17808-A-12.wav,negative,-274.40543,65.230255,9.232467,22.681362,9.616515,15.973241,13.754124,16.577805,4.7278566,9.612945
1-17808-B-12.wav,negative,-325.2924,66.18283,11.786176,22.719812,14.776,19.92299,14.699339,16.652933,5.4710865,12.312653
1-1791-A-26.wav,negative,-487.71765,48.49463,0.16709498,7.764071,1.7498254,5.6670575,0.77635545,3.8971117,0.23016757,0.5444508
1-17970-A-4.wav,negative,-178.85721,162.52429,-35.758465,-11.06217,-17.41337,-10.722902,26.675798,11.203161,-2.9518359,4.629563
1-18074-A-6.wav,negative,-393.12436,83.78257,23.581245,10.783617,10.27223,5.934629,-8.642695,-8.213832,-6.0164194,-3.7746181
1-18074-B-6.wav,negative,-342.37387,62.38738,21.587345,8.613475,7.4607296,4.532035,-4.889298,-9.540922,-10.073055,-10.470003
1-181071-A-40.wav,negative,-209.75597,225.31213,-30.435148,40.379875,14.205898,2.6961997,6.3656483,2.3865204,5.943197,-4.08296
1-181071-B-40.wav,negative,-195.65715,214.98485,-15.946614,41.0068,10.317823,11.169859,1.3672526,1.773262,7.743072,-7.7687345
1-18527-A-44.wav,negative,-203.0339,138.60007,-11.482093,26.863472,-2.5283785,8.9869995,-0.3073642,8.077657,-5.204,10.064838
1-18527-B-44.wav,negative,-238.54356,160.47314,4.0823116,34.632534,1.5355996,3.3910894,-1.2870165,14.478528,1.4060572,6.5471215
1-18631-A-23.wav,negative,-326.24976,144.38335,5.0566316,27.360744,11.149114,-1.0124007,-1.1774224,0.5557824,15.265272,8.945779
1-18655-A-31.wav,negative,-640.0626,16.029953,12.630459,6.8055506,5.647842,6.3207984,2.365802,1.7164979,1.2602006,0.6525249
1-18755-A-4.wav,negative,-168.13701,160.59894,-53.486645,-10.344408,7.3220925,-25.419678,1.6441941,12.346245,-7.0066447,3.1547704
1-18755-B-4.wav,negative,-145.71904,136.86893,-40.74893,-10.298975,-2.0912542,-5.454533,-10.569863,9.1465645,-2.9644027,-1.7465956
1-18757-A-4.wav,negative,-223.03426,166.28583,-26.890234,-1.4513259,3.9758146,-31.457352,-1.9305573,21.005497,4.2228713,11.207149
1-18810-A-49.wav,negative,-143.89204,53.21037,-3.6740017,9.208601,-4.4016943,8.927198,-5.7982545,6.4509974,-2.0218039,5.2549076
1-19026-A-43.wav,negative,-457.99414,27.98892,8.54728,7.9641256,1.801237,4.193702,-3.8115642,-0.8674346,-0.2495286,0.0452013
1-19111-A-24.wav,negative,-513.6689,20.649147,-6.0764456,-2.4289002,2.3222036,1.6436392,-5.393808,0.029239433,0.3600226,1.2603614
1-19118-A-24.wav,negative,-788.0043,13.384277,0.17462751,2.7091656,3.1750188,3.1834214,-2.0521717,-0.59900445,-1.4930501,-0.48127988
1-19501-A-7.wav,negative,-445.14178,23.80023,4.5185003,6.1186094,4.437061,2.806984,-2.4624927,0.6776003,0.58423275,1.4107732
1-196660-A-8.wav,negative,-249.836,155.58102,-18.72742,8.00652,6.494775,23.493355,6.1598816,5.295251,-4.2657676,0.7192448
1-196660-B-8.wav,negative,-215.78943,170.37152,-31.969189,3.6090739,-5.214246,24.63425,1.398263,2.1425998,0.6326571,8.51767
1-19840-A-36.wav,negative,-130.80794,62.34408,-7.205822,18.10469,-5.037922,11.188806,-16.855974,15.373223,-7.133772,7.799823
1-19872-A-36.wav,negative,-40.575188,74.49968,-10.460331,22.865438,-6.0479646,14.639906,-9.688361,17.70088,-1.8111697,12.222912
1-19872-B-36.wav,negative,-59.89713,67.29453,-13.202611,29.8452,-5.0784235,15.852577,-11.274477,17.536066,-8.606857,7.0447803
1-19898-A-41.wav,negative,-133.03453,78.57365,13.009863,34.455467,-7.4762483,7.8486137,9.25713,8.583018,-1.096151,12.032939
1-19898-B-41.wav,negative,-39.725677,71.46701,3.782738,19.932444,-16.446135,7.0671744,0.055871893,0.7247573,-4.356487,10.622289
1-19898-C-41.wav,negative,-82.843605,69.667244,11.710636,14.022506,-8.8540125,4.041915,2.6696997,1.9206945,-2.8642824,6.7151713
1-20133-A-39.wav,negative,-277.3634,26.826294,7.145288,14.485975,2.9091675,10.635918,2.6386063,6.1330113,0.23315232,6.200309
1-202111-A-3.wav,negative,-227.1033,87.20998,38.81601,33.22054,-4.423414,20.465666,7.23898,9.651839,6.9844427,1.1828616
1-20545-A-28.wav,negative,-420.5301,57.88204,9.908439,23.892042,16.43776,22.093092,11.586094,23.986874,6.2392035,8.779061
1-20736-A-18.wav,negative,61.06003,52.905483,-9.008766,5.062037,-5.7098126,-3.1303613,-9.03977,-3.59677,-13.110209,4.195159
1-208757-A-2.wav,negative,-30.440039,129.95029,-9.947063,36.574776,4.0411286,2.6296284,-14.7596855,-6.367799,-5.1712,7.9826183
1-208757-B-2.wav,negative,-126.67403,113.33563,-11.909777,39.450115,9.694255,6.756617,-9.384112,-2.2095695,-7.954826,1.1359236
1-208757-C-2.wav,negative,-99.12994,118.11295,-8.691717,31.045418,5.048058,4.3748755,-10.359771,1.7194253,-5.146473,0.89078414
1-208757-D-2.wav,negative,-79.85845,131.2082,-12.543107,30.269688,6.103953,2.507259,-13.406067,5.8484864,-0.53825814,4.3564115
1-208757-E-2.wav,negative,-147.21599,133.74954,-8.882819,35.938538,6.917019,6.736239,-7.815632,5.482087,-0.58097905,3.8524678
1-21189-A-10.wav,negative,2.7014532,55.57228,-39.689606,14.184333,-19.989027,11.061109,-24.690132,10.064712,-19.76699,15.183912
1-21421-A-46.wav,negative,-90.25987,148.26775,-13.873662,15.58736,-5.86948,8.378502,-1.5578543,6.1317554,-1.4011422,6.8898168
1-21896-A-35.wav,negative,-98.40355,70.19264,20.752628,12.196505,7.078779,9.648315,0.37397498,21.248924,8.318276,-4.9166484
1-21934-A-38.wav,negative,-466.0359,94.79359,38.41879,28.592604,9.711614,21.678032,21.607702,23.887764,21.664131,22.069563
1-21935-A-38.wav,negative,-308.10294,83.39084,9.749897,18.529884,7.7799535,12.672447,2.9806263,1.2043158,-5.0196815,19.00897
1-223162-A-25.wav,negative,-523.90533,8.41811,2.8262894,2.6935537,1.1055177,0.78219086,0.4985195,0.7004171,0.5547335,0.67601585
1-22804-A-46.wav,negative,-43.588333,125.98146,-25.16046,15.997197,-4.940885,-3.755823,-15.031216,-1.1313422,-5.99834,6.9324636
1-22882-A-44.wav,negative,-114.88634,138.94986,-32.530575,24.42175,-10.235076,9.419684,0.11622148,10.814854,-9.185219,11.843365
1-23094-A-15.wav,negative,-418.39548,59.5561,-6.0946484,-14.293026,-16.694473,0.2607737,-18.746786,-9.311312,-25.873579,-23.64019
1-23094-B-15.wav,negative,-412.55743,62.695953,-8.89282,-11.798848,-14.421121,-6.881121,-22.589077,-12.498773,-23.790335,-21.98276
1-23222-A-19.wav,negative,-232.17552,160.80447,14.151939,25.138391,-0.79433244,16.830673,1.2329293,8.099418,4.131762,3.3307867
1-23222-B-19.wav,negative,-229.3866,133.44234,34.94266,41.947014,1.1369504,22.599316,1.163576,11.910072,4.9645863,7.4769917
1-23706-A-49.wav,negative,-295.58585,72.09,14.638881,3.0164855,-5.317662,-5.863146,-10.932623,-1.2207458,-6.9518366,-2.886079
1-23996-A-35.wav,negative,-43.60613,129.24744,-2.8685498,6.3397593,10.043209,12.559783,-6.304041,4.378296,-1.5755217,-0.55611676
1-23996-B-35.wav,negative,38.38086,70.78349,2.0995648,11.617488,11.146019,19.07212,8.336943,9.461939,1.3424033,10.343608
1-24074-A-43.wav,negative,-156.11351,152.18187,-14.244646,1.0687782,6.7148957,17.328747,-18.747404,-4.0980253,5.8102965,12.610962
1-24076-A-43.wav,negative,-82.57442,106.495766,2.561343,11.810708,-6.5730877,9.284916,-8.171301,10.992195,-2.2244956,6.5228314
1-24524-A-19.wav,negative,-467.325,149.60141,77.24279,37.776196,19.162449,15.278014,11.705981,9.076756,8.7170515,5.8059173
1-24524-B-19.wav,negative,-320.1921,148.14842,25.836159,8.096881,15.819406,10.64145,6.8556695,8.754567,6.6883445,5.4448967
1-24524-C-19.wav,negative,-283.94415,142.38757,10.155653,22.058346,4.6889186,13.636274,3.9241343,6.831806,5.5069084,2.9854233
1-24796-A-47.wav,negative,59.5644,69.28648,-15.0262985,35.39339,-10.14903,12.793794,-3.5967147,13.300221,-5.541856,9.390243
1-254507-A-43.wav,negative,-198.00421,131.0986,25.014036,15.084334,15.291352,18.280201,9.128062,15.00773,9.624706,9.073117
1-25777-A-48.wav,negative,-497.5213,134.83122,16.000736,16.272165,3.6030793,6.3479104,-0.61884296,0.7886402,-1.820356,1.2863038
1-25781-A-48.wav,negative,-375.46115,92.41559,-52.754852,3.7051663,-19.016834,19.398672,9.548735,10.018523,2.5142047,-0.95722795
1-260640-A-2.wav,negative,-70.359955,109.77939,-43.06393,26.168716,6.5023623,5.2534814,-9.142325,1.8727002,-3.9937212,2.041093
1-260640-B-2.wav,negative,-96.37914,116.53197,-55.61112,28.99961,17.568151,-5.8479424,-14.554936,14.5932865,3.6969538,2.437136
1-260640-C-2.wav,negative,-3.599474,92.84986,-62.88134,16.393234,2.739564,-0.57057303,-31.105375,5.330725,15.146689,-4.578793
1-26143-A-21.wav,negative,-522.8116,17.078318,-3.7300003,-1.8110502,-2.8591511,1.5582875,-1.51354,2.5647542,-0.9740229,1.0381489
1-26176-A-43.wav,negative,-458.44525,15.771314,-0.30084863,4.1006265,4.0312657,3.8333833,-4.890633,2.8834794,-1.8168249,0.5061215
1-26177-A-43.wav,negative,-363.6678,40.556362,-5.7403936,3.939925,-6.474867,-1.8349501,-10.909652,-2.0267618,-9.7851925,-2.629632
1-26188-A-30.wav,negative,-372.06424,77.968636,31.861818,31.008741,7.3641233,6.2887235,6.427216,9.371204,9.8496685,11.456466
1-26222-A-10.wav,negative,-40.026173,22.484451,15.972338,2.9158342,0.44205347,14.227535,-8.545125,8.959313,-4.4034758,9.933257
1-26806-A-1.wav,negative,-403.09998,62.99986,13.992048,-2.6954732,-16.411995,-7.2484202,-1.3250875,6.3057046,1.2561729,0.002418324
1-27165-A-35.wav,negative,-26.638254,70.081085,-43.639275,12.608849,-12.935721,15.661817,-2.5465152,7.853101,2.9687328,15.041068
1-27166-A-35.wav,negative,11.167524,66.792564,-26.980106,11.637213,-5.2028537,3.9715636,-14.375658,20.75935,2.7035418,-4.0673127
1-27403-A-28.wav,negative,-268.7929,66.82402,17.51278,30.059633,13.151982,15.861708,11.131093,8.810435,-4.7947574,4.296984
1-27405-A-28.wav,negative,-364.5795,55.265804,19.400564,28.931126,11.814966,12.436677,7.185415,9.464207,0.21991968,4.6717443
1-27724-A-1.wav,negative,-356.91867,39.58611,-15.834145,-6.867477,-1.4734727,6.498074,4.832627,4.087894,-4.0123253,-0.068952
1-28005-A-18.wav,negative,-18.754725,105.34396,-36.21302,15.5610695,-16.638756,-12.372943,1.0026513,-16.218529,14.36697,-7.341596
1-28135-A-11.wav,negative,-56.395847,97.85292,8.367577,11.398474,1.1465029,10.717018,-5.7511444,5.493814,-3.4136033,0.17099197
1-28135-B-11.wav,negative,-56.591167,103.20683,6.626758,9.847552,1.0190425,8.069145,-5.1949916,3.2024202,-3.276205,3.8141453
1-28808-A-43.wav,negative,-43.696224,120.70938,-18.01199,18.384108,-0.05124643,-2.4569082,-13.968118,6.902615,1.7140608,11.865266
1-29532-A-16.wav,negative,-99.069916,54.66343,-6.8453074,32.910313,2.8563821,-3.6763997,-30.050444,39.36833,-17.779797,-4.8541965
1-29561-A-10.wav,negative,-32.777298,73.073494,-43.12103,13.30228,2.3176687,21.113926,-0.42063797,1.4000715,-12.734466,3.689091
1-29680-A-21.wav,negative,-530.6183,15.167785,7.2728314,2.1201282,4.273237,4.0603476,-0.8320268,2.9328558,2.8680575,2.8960989
1-30039-A-26.wav,negative,-112.473785,121.806305,0.996663,25.49072,19.944752,7.3857884,-5.99633,16.812159,-2.5877411,5.7138753
1-30043-A-26.wav,negative,-284.57394,93.8109,-0.32105693,9.794597,8.423115,0.38088,-8.551536,6.239856,-2.903468,3.6121492
1-30214-A-18.wav,negative,-221.145,59.257175,-38.21741,3.87296,11.50414,6.024837,-5.8077326,9.291746,1.1551001,-2.1455882
1-30226-A-0.wav,negative,-375.73547,138.59093,8.241774,10.660952,0.50089407,8.643852,1.3139648,7.4088955,5.3018413,8.378856
1-30344-A-0.wav,negative,-374.83276,93.271324,29.450796,11.568589,7.2419953,1.3442565,-20.37378,-13.265678,-8.655572,-5.9145823
1-30709-A-23.wav,negative,-178.971,137.69974,-1.0750871,27.784664,22.956652,-3.5977643,-22.414726,18.24498,-18.609055,-15.468238
1-30709-B-23.wav,negative,-181.24472,139.06477,7.035621,34.284492,13.576262,-10.86808,-15.556848,17.415743,-13.807085,-7.97689
1-30709-C-23.wav,negative,-75.18737,128.33704,-10.237377,37.067722,-0.26550165,-8.497964,-18.504192,13.958595,-11.737777,-8.095149
1-30830-A-24.wav,negative,-476.0135,36.070225,9.991508,3.2490442,0.5803848,9.899721,2.757446,6.009127,2.8305507,5.1016445
1-31251-A-6.wav,negative,-124.044975,113.65392,-10.763342,11.815504,-6.359696,-5.927352,-11.598878,2.3859103,-4.984913,8.648053
1-31251-B-6.wav,negative,-142.9759,101.41323,-31.008364,16.433846,-15.508712,-11.804094,-6.21644,15.349191,1.2908707,12.06578
1-31482-A-42.wav,negative,-218.40517,145.3466,19.799427,18.785025,8.970482,9.072239,2.1092424,3.499918,3.607066,-3.870067
1-31482-B-42.wav,negative,-176.56796,150.87921,15.223913,20.156979,7.4141626,10.94557,-5.2236443,-3.028385,-4.7872825,-7.582207
1-31748-A-21.wav,negative,-611.9837,15.129204,-0.51480824,3.857951,-1.5827484,2.5475447,2.3516712,-0.32053924,-0.6406113,0.29131645
1-31836-A-4.wav,negative,-217.39833,122.72407,-21.377932,-7.509912,-10.93282,23.415916,8.084528,11.080348,8.623641,6.8870397
1-31836-B-4.wav,negative,-112.42408,146.70238,-58.79148,-28.5647,-33.7934,28.064196,-3.3655775,8.167662,5.682946,6.2601376
1-32318-A-0.wav,negative,-317.96854,75.19648,22.204222,-2.0435684,-2.901503,6.019466,4.3441186,2.0751169,2.716864,1.0620027
1-32373-A-35.wav,negative,-7.9315014,68.29778,15.08952,26.908028,4.812372,25.459888,3.9445083,17.27596,4.940537,9.659675
1-32373-B-35.wav,negative,-38.742947,90.660286,16.378345,24.581404,11.410722,18.29845,4.602509,15.745116,2.5513585,12.314728
1-32579-A-29.wav,negative,-544.11127,65.36232,14.038795,24.978714,15.929156,14.671088,6.892456,6.599804,5.673226,5.7888966
1-33658-A-26.wav,negative,-340.85837,90.52888,12.04692,15.702928,9.853555,9.332564,9.773704,10.408413,5.264073,7.908102
1-34094-A-5.wav,negative,-217.01422,98.72523,-4.1262994,11.219194,1.8286673,11.903998,-8.882751,-6.738222,-10.44041,-0.90372074
1-34094-B-5.wav,negative,-230.59068,106.49926,-1.4391208,16.332493,-0.69033635,11.330528,-12.030102,-7.969575,-13.247636,1.0898451
1-34119-A-1.wav,negative,-540.91235,32.772476,-4.583904,20.02194,-11.693328,-0.07867705,1.2080601,0.7120723,4.1615005,0.3579249
1-34119-B-1.wav,negative,-597.1933,35.81711,8.019771,23.160608,-35.074757,4.361133,-5.427163,-2.73188,15.423487,7.5799203
1-34495-A-14.wav,negative,-163.73466,59.494133,-10.456254,-9.89569,1.9268042,27.496374,15.767341,9.124916,-7.5064964,-1.3187016
1-34497-A-14.wav,negative,-159.1879,43.95295,-3.6534412,7.5435395,5.5476074,18.104246,6.1849236,11.354801,-5.673182,0.33534428
1-34853-A-37.wav,negative,-198.05714,91.33139,-63.00463,12.943695,-11.221322,30.070316,16.185173,25.133034,-33.8545,-1.7708192
1-35687-A-38.wav,negative,-444.12036,136.01488,9.986147,36.876762,0.095564805,8.490393,-6.4467525,3.338974,-5.980279,0.880201
1-36164-A-26.wav,negative,-510.96912,74.87836,17.400518,18.070515,15.222816,18.18386,11.652226,11.523674,0.7674751,9.279736
1-36164-B-26.wav,negative,-308.38147,99.006744,5.3265624,12.432007,-3.5500438,-12.1577635,-14.563737,7.0365543,17.234262,4.4863653
1-36393-A-23.wav,negative,-649.7115,10.206825,5.0598845,5.006623,4.3781943,3.6095903,-1.0485916,0.9857482,2.1767669,0.7421739
1-36397-A-23.wav,negative,-691.5212,28.535238,7.5196676,6.020211,-1.7539217,10.461829,-1.8783644,0.04626819,1.2967364,4.8170652
1-36400-A-23.wav,negative,-727.7902,11.737529,7.812925,9.438365,-1.7103235,4.0373697,-1.607028,0.1298714,-1.5021129,2.1568468
1-36402-A-23.wav,negative,-628.35077,24.00529,-1.6027384,-2.4178584,0.61876297,4.22235,-2.7903025,1.7906584,0.33014444,2.0545485
1-36929-A-47.wav,negative,-144.49112,208.90643,-49.45548,23.759993,72.06813,14.75373,5.055636,20.33923,1.3155363,0.39542755
1-37226-A-29.wav,negative,-485.8439,36.63534,7.5536156,9.658527,4.8257685,6.193863,-0.7363455,6.1209474,1.4276855,3.3186631
1-38559-A-14.wav,negative,-349.11697,47.549152,-78.14717,-31.412455,11.063277,13.509297,6.5556073,0.81733173,-0.8702015,-6.008487
1-38560-A-14.wav,negative,-404.99683,26.588026,-45.442596,1.1232755,1.4787773,-5.4814634,-20.028578,-8.010523,-19.153759,-7.1242867
1-39835-A-9.wav,negative,-89.06232,72.10399,-29.245728,5.4937787,-33.801937,9.21116,-5.7808676,2.0439503,-1.3830253,16.257147
1-39835-B-9.wav,negative,-88.795135,70.69308,-34.132317,6.5033526,-36.894657,6.7424903,-6.535893,2.6575537,-3.4557066,13.504388
1-39901-A-11.wav,negative,-110.56891,108.85069,7.7781777,15.619483,1.0586729,3.244048,-3.5552158,1.772471,-7.998766,-2.254954
1-39901-B-11.wav,negative,-111.86414,111.124725,10.826369,15.830605,1.7916733,2.8048198,-3.6371212,0.49425063,-10.664508,-1.980797
1-39923-A-1.wav,negative,-345.32486,56.578117,-12.391837,1.2260579,-23.001015,-6.97013,-5.5545993,-4.372392,-1.5537387,5.5831385
